,grav
300160,2
300161,2
300162,2
300163,2
300164,2
300165,2
300166,2
300167,2
300168,2
300169,2
300170,2
300171,2
300172,2
300173,2
300174,2
300175,2
300176,2
300177,2
300178,2
300179,2
300180,2
300181,2
300182,2
300183,2
300184,2
300185,2
300186,2
300187,2
300188,2
300189,2
300190,2
300191,2
300192,2
300193,2
300194,2
300195,2
300196,2
300197,2
300198,2
300199,2
300200,2
300201,2
300202,2
300203,2
300204,2
300205,2
300206,2
300207,2
300208,2
300209,2
300210,2
300211,2
300212,2
300213,2
300214,2
300215,2
300216,2
300217,2
300218,2
300219,2
300220,2
300221,2
300222,2
300223,2
300224,2
300225,2
300226,2
300227,2
300228,2
300229,2
300230,2
300231,2
300232,2
300233,2
300234,2
300235,2
300236,2
300237,2
300238,2
300239,2
300240,2
300241,2
300242,2
300243,2
300244,2
300245,2
300246,2
300247,2
300248,2
300249,2
300250,2
300251,2
300252,2
300253,2
300254,2
300255,2
300256,2
300257,2
300258,2
300259,2
300260,2
300261,2
300262,2
300263,2
300264,2
300265,2
300266,2
300267,2
300268,2
300269,2
300270,2
300271,2
300272,2
300273,2
300274,2
300275,2
300276,2
300277,2
300278,2
300279,2
300280,2
300281,2
300282,2
300283,2
300284,2
300285,2
300286,2
300287,2
300288,2
300289,2
300290,2
300291,2
300292,2
300293,2
300294,2
300295,2
300296,2
300297,2
300298,2
300299,2
300300,2
300301,2
300302,2
300303,2
300304,2
300305,2
300306,2
300307,2
300308,2
300309,2
300310,2
300311,2
300312,2
300313,2
300314,2
300315,2
300316,2
300317,2
300318,2
300319,2
300320,2
300321,2
300322,2
300323,2
300324,2
300325,2
300326,2
300327,2
300328,2
300329,2
300330,2
300331,2
300332,2
300333,2
300334,2
300335,2
300336,2
300337,2
300338,2
300339,2
300340,2
300341,2
300342,2
300343,2
300344,2
300345,2
300346,2
300347,2
300348,2
300349,2
300350,2
300351,2
300352,2
300353,2
300354,2
300355,2
300356,2
300357,2
300358,2
300359,2
300360,2
300361,2
300362,2
300363,2
300364,2
300365,2
300366,2
300367,2
300368,2
300369,2
300370,2
300371,2
300372,2
300373,2
300374,2
300375,2
300376,2
300377,2
300378,2
300379,2
300380,2
300381,2
300382,2
300383,2
300384,2
300385,2
300386,2
300387,2
300388,2
300389,2
300390,2
300391,2
300392,2
300393,2
300394,2
300395,2
300396,2
300397,2
300398,2
300399,2
300400,2
300401,2
300402,2
300403,2
300404,2
300405,2
300406,2
300407,2
300408,2
300409,2
300410,2
300411,2
300412,2
300413,2
300414,2
300415,2
300416,2
300417,2
300418,2
300419,2
300420,2
300421,2
300422,2
300423,2
300424,2
300425,2
300426,2
300427,2
300428,2
300429,2
300430,2
300431,2
300432,2
300433,2
300434,2
300435,2
300436,2
300437,2
300438,2
300439,2
300440,2
300441,2
300442,2
300443,2
300444,2
300445,2
300446,2
300447,2
300448,2
300449,2
300450,2
300451,2
300452,2
300453,2
300454,2
300455,2
300456,2
300457,2
300458,2
300459,2
300460,2
300461,2
300462,2
300463,2
300464,2
300465,2
300466,2
300467,2
300468,2
300469,2
300470,2
300471,2
300472,2
300473,2
300474,2
300475,2
300476,2
300477,2
300478,2
300479,2
300480,2
300481,2
300482,2
300483,2
300484,2
300485,2
300486,2
300487,2
300488,2
300489,2
300490,2
300491,2
300492,2
300493,2
300494,2
300495,2
300496,2
300497,2
300498,2
300499,2
300500,2
300501,2
300502,2
300503,2
300504,2
300505,2
300506,2
300507,2
300508,2
300509,2
300510,2
300511,2
300512,2
300513,2
300514,2
300515,2
300516,2
300517,2
300518,2
300519,2
300520,2
300521,2
300522,2
300523,2
300524,2
300525,2
300526,2
300527,2
300528,2
300529,2
300530,2
300531,2
300532,2
300533,2
300534,2
300535,2
300536,2
300537,2
300538,2
300539,2
300540,2
300541,2
300542,2
300543,2
300544,2
300545,2
300546,2
300547,2
300548,2
300549,2
300550,2
300551,2
300552,2
300553,2
300554,2
300555,2
300556,2
300557,2
300558,2
300559,2
300560,2
300561,2
300562,2
300563,2
300564,2
300565,2
300566,2
300567,2
300568,2
300569,2
300570,2
300571,2
300572,2
300573,2
300574,2
300575,2
300576,2
300577,2
300578,2
300579,2
300580,2
300581,2
300582,2
300583,2
300584,2
300585,2
300586,2
300587,2
300588,2
300589,2
300590,2
300591,2
300592,2
300593,2
300594,2
300595,2
300596,2
300597,2
300598,2
300599,2
300600,2
300601,2
300602,2
300603,2
300604,2
300605,2
300606,2
300607,2
300608,2
300609,2
300610,2
300611,2
300612,2
300613,2
300614,2
300615,2
300616,2
300617,2
300618,2
300619,2
300620,2
300621,2
300622,2
300623,2
300624,2
300625,2
300626,2
300627,2
300628,2
300629,2
300630,2
300631,2
300632,2
300633,2
300634,2
300635,2
300636,2
300637,2
300638,2
300639,2
300640,2
300641,2
300642,2
300643,2
300644,2
300645,2
300646,2
300647,2
300648,2
300649,2
300650,2
300651,2
300652,2
300653,2
300654,2
300655,2
300656,2
300657,2
300658,2
300659,2
300660,2
300661,2
300662,2
300663,2
300664,2
300665,2
300666,2
300667,2
300668,2
300669,2
300670,2
300671,2
300672,2
300673,2
300674,2
300675,2
300676,2
300677,2
300678,2
300679,2
300680,2
300681,2
300682,2
300683,2
300684,2
300685,2
300686,2
300687,2
300688,2
300689,2
300690,2
300691,2
300692,2
300693,2
300694,2
300695,2
300696,2
300697,2
300698,2
300699,2
300700,2
300701,2
300702,2
300703,2
300704,2
300705,2
300706,2
300707,2
300708,2
300709,2
300710,2
300711,2
300712,2
300713,2
300714,2
300715,2
300716,2
300717,2
300718,2
300719,2
300720,2
300721,2
300722,2
300723,2
300724,2
300725,2
300726,2
300727,2
300728,2
300729,2
300730,2
300731,2
300732,2
300733,2
300734,2
300735,2
300736,2
300737,2
300738,2
300739,2
300740,2
300741,2
300742,2
300743,2
300744,2
300745,2
300746,2
300747,2
300748,2
300749,2
300750,2
300751,2
300752,2
300753,2
300754,2
300755,2
300756,2
300757,2
300758,2
300759,2
300760,2
300761,2
300762,2
300763,2
300764,2
300765,2
300766,2
300767,2
300768,2
300769,2
300770,2
300771,2
300772,2
300773,2
300774,2
300775,2
300776,2
300777,2
300778,2
300779,2
300780,2
300781,2
300782,2
300783,2
300784,2
300785,2
300786,2
300787,2
300788,2
300789,2
300790,2
300791,2
300792,2
300793,2
300794,2
300795,2
300796,2
300797,2
300798,2
300799,2
300800,2
300801,2
300802,2
300803,2
300804,2
300805,2
300806,2
300807,2
300808,2
300809,2
300810,2
300811,2
300812,2
300813,2
300814,2
300815,2
300816,2
300817,2
300818,2
300819,2
300820,2
300821,2
300822,2
300823,2
300824,2
300825,2
300826,2
300827,2
300828,2
300829,2
300830,2
300831,2
300832,2
300833,2
300834,2
300835,2
300836,2
300837,2
300838,2
300839,2
300840,2
300841,2
300842,2
300843,2
300844,2
300845,2
300846,2
300847,2
300848,2
300849,2
300850,2
300851,2
300852,2
300853,2
300854,2
300855,2
300856,2
300857,2
300858,2
300859,2
300860,2
300861,2
300862,2
300863,2
300864,2
300865,2
300866,2
300867,2
300868,2
300869,2
300870,2
300871,2
300872,2
300873,2
300874,2
300875,2
300876,2
300877,2
300878,2
300879,2
300880,2
300881,2
300882,2
300883,2
300884,2
300885,2
300886,2
300887,2
300888,2
300889,2
300890,2
300891,2
300892,2
300893,2
300894,2
300895,2
300896,2
300897,2
300898,2
300899,2
300900,2
300901,2
300902,2
300903,2
300904,2
300905,2
300906,2
300907,2
300908,2
300909,2
300910,2
300911,2
300912,2
300913,2
300914,2
300915,2
300916,2
300917,2
300918,2
300919,2
300920,2
300921,2
300922,2
300923,2
300924,2
300925,2
300926,2
300927,2
300928,2
300929,2
300930,2
300931,2
300932,2
300933,2
300934,2
300935,2
300936,2
300937,2
300938,2
300939,2
300940,2
300941,2
300942,2
300943,2
300944,2
300945,2
300946,2
300947,2
300948,2
300949,2
300950,2
300951,2
300952,2
300953,2
300954,2
300955,2
300956,2
300957,2
300958,2
300959,2
300960,2
300961,2
300962,2
300963,2
300964,2
300965,2
300966,2
300967,2
300968,2
300969,2
300970,2
300971,2
300972,2
300973,2
300974,2
300975,2
300976,2
300977,2
300978,2
300979,2
300980,2
300981,2
300982,2
300983,2
300984,2
300985,2
300986,2
300987,2
300988,2
300989,2
300990,2
300991,2
300992,2
300993,2
300994,2
300995,2
300996,2
300997,2
300998,2
300999,2
301000,2
301001,2
301002,2
301003,2
301004,2
301005,2
301006,2
301007,2
301008,2
301009,2
301010,2
301011,2
301012,2
301013,2
301014,2
301015,2
301016,2
301017,2
301018,2
301019,2
301020,2
301021,2
301022,2
301023,2
301024,2
301025,2
301026,2
301027,2
301028,2
301029,2
301030,2
301031,2
301032,2
301033,2
301034,2
301035,2
301036,2
301037,2
301038,2
301039,2
301040,2
301041,2
301042,2
301043,2
301044,2
301045,2
301046,2
301047,2
301048,2
301049,2
301050,2
301051,2
301052,2
301053,2
301054,2
301055,2
301056,2
301057,2
301058,2
301059,2
301060,2
301061,2
301062,2
301063,2
301064,2
301065,2
301066,2
301067,2
301068,2
301069,2
301070,2
301071,2
301072,2
301073,2
301074,2
301075,2
301076,2
301077,2
301078,2
301079,2
301080,2
301081,2
301082,2
301083,2
301084,2
301085,2
301086,2
301087,2
301088,2
301089,2
301090,2
301091,2
301092,2
301093,2
301094,2
301095,2
301096,2
301097,2
301098,2
301099,2
301100,2
301101,2
301102,2
301103,2
301104,2
301105,2
301106,2
301107,2
301108,2
301109,2
301110,2
301111,2
301112,2
301113,2
301114,2
301115,2
301116,2
301117,2
301118,2
301119,2
301120,2
301121,2
301122,2
301123,2
301124,2
301125,2
301126,2
301127,2
301128,2
301129,2
301130,2
301131,2
301132,2
301133,2
301134,2
301135,2
301136,2
301137,2
301138,2
301139,2
301140,2
301141,2
301142,2
301143,2
301144,2
301145,2
301146,2
301147,2
301148,2
301149,2
301150,2
301151,2
301152,2
301153,2
301154,2
301155,2
301156,2
301157,2
301158,2
301159,2
301160,2
301161,2
301162,2
301163,2
301164,2
301165,2
301166,2
301167,2
301168,2
301169,2
301170,2
301171,2
301172,2
301173,2
301174,2
301175,2
301176,2
301177,2
301178,2
301179,2
301180,2
301181,2
301182,2
301183,2
301184,2
301185,2
301186,2
301187,2
301188,2
301189,2
301190,2
301191,2
301192,2
301193,2
301194,2
301195,2
301196,2
301197,2
301198,2
301199,2
301200,2
301201,2
301202,2
301203,2
301204,2
301205,2
301206,2
301207,2
301208,2
301209,2
301210,2
301211,2
301212,2
301213,2
301214,2
301215,2
301216,2
301217,2
301218,2
301219,2
301220,2
301221,2
301222,2
301223,2
301224,2
301225,2
301226,2
301227,2
301228,2
301229,2
301230,2
301231,2
301232,2
301233,2
301234,2
301235,2
301236,2
301237,2
301238,2
301239,2
301240,2
301241,2
301242,2
301243,2
301244,2
301245,2
301246,2
301247,2
301248,2
301249,2
301250,2
301251,2
301252,2
301253,2
301254,2
301255,2
301256,2
301257,2
301258,2
301259,2
301260,2
301261,2
301262,2
301263,2
301264,2
301265,2
301266,2
301267,2
301268,2
301269,2
301270,2
301271,2
301272,2
301273,2
301274,2
301275,2
301276,2
301277,2
301278,2
301279,2
301280,2
301281,2
301282,2
301283,2
301284,2
301285,2
301286,2
301287,2
301288,2
301289,2
301290,2
301291,2
301292,2
301293,2
301294,2
301295,2
301296,2
301297,2
301298,2
301299,2
301300,2
301301,2
301302,2
301303,2
301304,2
301305,2
301306,2
301307,2
301308,2
301309,2
301310,2
301311,2
301312,2
301313,2
301314,2
301315,2
301316,2
301317,2
301318,2
301319,2
301320,2
301321,2
301322,2
301323,2
301324,2
301325,2
301326,2
301327,2
301328,2
301329,2
301330,2
301331,2
301332,2
301333,2
301334,2
301335,2
301336,2
301337,2
301338,2
301339,2
301340,2
301341,2
301342,2
301343,2
301344,2
301345,2
301346,2
301347,2
301348,2
301349,2
301350,2
301351,2
301352,2
301353,2
301354,2
301355,2
301356,2
301357,2
301358,2
301359,2
301360,2
301361,2
301362,2
301363,2
301364,2
301365,2
301366,2
301367,2
301368,2
301369,2
301370,2
301371,2
301372,2
301373,2
301374,2
301375,2
301376,2
301377,2
301378,2
301379,2
301380,2
301381,2
301382,2
301383,2
301384,2
301385,2
301386,2
301387,2
301388,2
301389,2
301390,2
301391,2
301392,2
301393,2
301394,2
301395,2
301396,2
301397,2
301398,2
301399,2
301400,2
301401,2
301402,2
301403,2
301404,2
301405,2
301406,2
301407,2
301408,2
301409,2
301410,2
301411,2
301412,2
301413,2
301414,2
301415,2
301416,2
301417,2
301418,2
301419,2
301420,2
301421,2
301422,2
301423,2
301424,2
301425,2
301426,2
301427,2
301428,2
301429,2
301430,2
301431,2
301432,2
301433,2
301434,2
301435,2
301436,2
301437,2
301438,2
301439,2
301440,2
301441,2
301442,2
301443,2
301444,2
301445,2
301446,2
301447,2
301448,2
301449,2
301450,2
301451,2
301452,2
301453,2
301454,2
301455,2
301456,2
301457,2
301458,2
301459,2
301460,2
301461,2
301462,2
301463,2
301464,2
301465,2
301466,2
301467,2
301468,2
301469,2
301470,2
301471,2
301472,2
301473,2
301474,2
301475,2
301476,2
301477,2
301478,2
301479,2
301480,2
301481,2
301482,2
301483,2
301484,2
301485,2
301486,2
301487,2
301488,2
301489,2
301490,2
301491,2
301492,2
301493,2
301494,2
301495,2
301496,2
301497,2
301498,2
301499,2
301500,2
301501,2
301502,2
301503,2
301504,2
301505,2
301506,2
301507,2
301508,2
301509,2
301510,2
301511,2
301512,2
301513,2
301514,2
301515,2
301516,2
301517,2
301518,2
301519,2
301520,2
301521,2
301522,2
301523,2
301524,2
301525,2
301526,2
301527,2
301528,2
301529,2
301530,2
301531,2
301532,2
301533,2
301534,2
301535,2
301536,2
301537,2
301538,2
301539,2
301540,2
301541,2
301542,2
301543,2
301544,2
301545,2
301546,2
301547,2
301548,2
301549,2
301550,2
301551,2
301552,2
301553,2
301554,2
301555,2
301556,2
301557,2
301558,2
301559,2
301560,2
301561,2
301562,2
301563,2
301564,2
301565,2
301566,2
301567,2
301568,2
301569,2
301570,2
301571,2
301572,2
301573,2
301574,2
301575,2
301576,2
301577,2
301578,2
301579,2
301580,2
301581,2
301582,2
301583,2
301584,2
301585,2
301586,2
301587,2
301588,2
301589,2
301590,2
301591,2
301592,2
301593,2
301594,2
301595,2
301596,2
301597,2
301598,2
301599,2
301600,2
301601,2
301602,2
301603,2
301604,2
301605,2
301606,2
301607,2
301608,2
301609,2
301610,2
301611,2
301612,2
301613,2
301614,2
301615,2
301616,2
301617,2
301618,2
301619,2
301620,2
301621,2
301622,2
301623,2
301624,2
301625,2
301626,2
301627,2
301628,2
301629,2
301630,2
301631,2
301632,2
301633,2
301634,2
301635,2
301636,2
301637,2
301638,2
301639,2
301640,2
301641,2
301642,2
301643,2
301644,2
301645,2
301646,2
301647,2
301648,2
301649,2
301650,2
301651,2
301652,2
301653,2
301654,2
301655,2
301656,2
301657,2
301658,2
301659,2
301660,2
301661,2
301662,2
301663,2
301664,2
301665,2
301666,2
301667,2
301668,2
301669,2
301670,2
301671,2
301672,2
301673,2
301674,2
301675,2
301676,2
301677,2
301678,2
301679,2
301680,2
301681,2
301682,2
301683,2
301684,2
301685,2
301686,2
301687,2
301688,2
301689,2
301690,2
301691,2
301692,2
301693,2
301694,2
301695,2
301696,2
301697,2
301698,2
301699,2
301700,2
301701,2
301702,2
301703,2
301704,2
301705,2
301706,2
301707,2
301708,2
301709,2
301710,2
301711,2
301712,2
301713,2
301714,2
301715,2
301716,2
301717,2
301718,2
301719,2
301720,2
301721,2
301722,2
301723,2
301724,2
301725,2
301726,2
301727,2
301728,2
301729,2
301730,2
301731,2
301732,2
301733,2
301734,2
301735,2
301736,2
301737,2
301738,2
301739,2
301740,2
301741,2
301742,2
301743,2
301744,2
301745,2
301746,2
301747,2
301748,2
301749,2
301750,2
301751,2
301752,2
301753,2
301754,2
301755,2
301756,2
301757,2
301758,2
301759,2
301760,2
301761,2
301762,2
301763,2
301764,2
301765,2
301766,2
301767,2
301768,2
301769,2
301770,2
301771,2
301772,2
301773,2
301774,2
301775,2
301776,2
301777,2
301778,2
301779,2
301780,2
301781,2
301782,2
301783,2
301784,2
301785,2
301786,2
301787,2
301788,2
301789,2
301790,2
301791,2
301792,2
301793,2
301794,2
301795,2
301796,2
301797,2
301798,2
301799,2
301800,2
301801,2
301802,2
301803,2
301804,2
301805,2
301806,2
301807,2
301808,2
301809,2
301810,2
301811,2
301812,2
301813,2
301814,2
301815,2
301816,2
301817,2
301818,2
301819,2
301820,2
301821,2
301822,2
301823,2
301824,2
301825,2
301826,2
301827,2
301828,2
301829,2
301830,2
301831,2
301832,2
301833,2
301834,2
301835,2
301836,2
301837,2
301838,2
301839,2
301840,2
301841,2
301842,2
301843,2
301844,2
301845,2
301846,2
301847,2
301848,2
301849,2
301850,2
301851,2
301852,2
301853,2
301854,2
301855,2
301856,2
301857,2
301858,2
301859,2
301860,2
301861,2
301862,2
301863,2
301864,2
301865,2
301866,2
301867,2
301868,2
301869,2
301870,2
301871,2
301872,2
301873,2
301874,2
301875,2
301876,2
301877,2
301878,2
301879,2
301880,2
301881,2
301882,2
301883,2
301884,2
301885,2
301886,2
301887,2
301888,2
301889,2
301890,2
301891,2
301892,2
301893,2
301894,2
301895,2
301896,2
301897,2
301898,2
301899,2
301900,2
301901,2
301902,2
301903,2
301904,2
301905,2
301906,2
301907,2
301908,2
301909,2
301910,2
301911,2
301912,2
301913,2
301914,2
301915,2
301916,2
301917,2
301918,2
301919,2
301920,2
301921,2
301922,2
301923,2
301924,2
301925,2
301926,2
301927,2
301928,2
301929,2
301930,2
301931,2
301932,2
301933,2
301934,2
301935,2
301936,2
301937,2
301938,2
301939,2
301940,2
301941,2
301942,2
301943,2
301944,2
301945,2
301946,2
301947,2
301948,2
301949,2
301950,2
301951,2
301952,2
301953,2
301954,2
301955,2
301956,2
301957,2
301958,2
301959,2
301960,2
301961,2
301962,2
301963,2
301964,2
301965,2
301966,2
301967,2
301968,2
301969,2
301970,2
301971,2
301972,2
301973,2
301974,2
301975,2
301976,2
301977,2
301978,2
301979,2
301980,2
301981,2
301982,2
301983,2
301984,2
301985,2
301986,2
301987,2
301988,2
301989,2
301990,2
301991,2
301992,2
301993,2
301994,2
301995,2
301996,2
301997,2
301998,2
301999,2
302000,2
302001,2
302002,2
302003,2
302004,2
302005,2
302006,2
302007,2
302008,2
302009,2
302010,2
302011,2
302012,2
302013,2
302014,2
302015,2
302016,2
302017,2
302018,2
302019,2
302020,2
302021,2
302022,2
302023,2
302024,2
302025,2
302026,2
302027,2
302028,2
302029,2
302030,2
302031,2
302032,2
302033,2
302034,2
302035,2
302036,2
302037,2
302038,2
302039,2
302040,2
302041,2
302042,2
302043,2
302044,2
302045,2
302046,2
302047,2
302048,2
302049,2
302050,2
302051,2
302052,2
302053,2
302054,2
302055,2
302056,2
302057,2
302058,2
302059,2
302060,2
302061,2
302062,2
302063,2
302064,2
302065,2
302066,2
302067,2
302068,2
302069,2
302070,2
302071,2
302072,2
302073,2
302074,2
302075,2
302076,2
302077,2
302078,2
302079,2
302080,2
302081,2
302082,2
302083,2
302084,2
302085,2
302086,2
302087,2
302088,2
302089,2
302090,2
302091,2
302092,2
302093,2
302094,2
302095,2
302096,2
302097,2
302098,2
302099,2
302100,2
302101,2
302102,2
302103,2
302104,2
302105,2
302106,2
302107,2
302108,2
302109,2
302110,2
302111,2
302112,2
302113,2
302114,2
302115,2
302116,2
302117,2
302118,2
302119,2
302120,2
302121,2
302122,2
302123,2
302124,2
302125,2
302126,2
302127,2
302128,2
302129,2
302130,2
302131,2
302132,2
302133,2
302134,2
302135,2
302136,2
302137,2
302138,2
302139,2
302140,2
302141,2
302142,2
302143,2
302144,2
302145,2
302146,2
302147,2
302148,2
302149,2
302150,2
302151,2
302152,2
302153,2
302154,2
302155,2
302156,2
302157,2
302158,2
302159,2
302160,2
302161,2
302162,2
302163,2
302164,2
302165,2
302166,2
302167,2
302168,2
302169,2
302170,2
302171,2
302172,2
302173,2
302174,2
302175,2
302176,2
302177,2
302178,2
302179,2
302180,2
302181,2
302182,2
302183,2
302184,2
302185,2
302186,2
302187,2
302188,2
302189,2
302190,2
302191,2
302192,2
302193,2
302194,2
302195,2
302196,2
302197,2
302198,2
302199,2
302200,2
302201,2
302202,2
302203,2
302204,2
302205,2
302206,2
302207,2
302208,2
302209,2
302210,2
302211,2
302212,2
302213,2
302214,2
302215,2
302216,2
302217,2
302218,2
302219,2
302220,2
302221,2
302222,2
302223,2
302224,2
302225,2
302226,2
302227,2
302228,2
302229,2
302230,2
302231,2
302232,2
302233,2
302234,2
302235,2
302236,2
302237,2
302238,2
302239,2
302240,2
302241,2
302242,2
302243,2
302244,2
302245,2
302246,2
302247,2
302248,2
302249,2
302250,2
302251,2
302252,2
302253,2
302254,2
302255,2
302256,2
302257,2
302258,2
302259,2
302260,2
302261,2
302262,2
302263,2
302264,2
302265,2
302266,2
302267,2
302268,2
302269,2
302270,2
302271,2
302272,2
302273,2
302274,2
302275,2
302276,2
302277,2
302278,2
302279,2
302280,2
302281,2
302282,2
302283,2
302284,2
302285,2
302286,2
302287,2
302288,2
302289,2
302290,2
302291,2
302292,2
302293,2
302294,2
302295,2
302296,2
302297,2
302298,2
302299,2
302300,2
302301,2
302302,2
302303,2
302304,2
302305,2
302306,2
302307,2
302308,2
302309,2
302310,2
302311,2
302312,2
302313,2
302314,2
302315,2
302316,2
302317,2
302318,2
302319,2
302320,2
302321,2
302322,2
302323,2
302324,2
302325,2
302326,2
302327,2
302328,2
302329,2
302330,2
302331,2
302332,2
302333,2
302334,2
302335,2
302336,2
302337,2
302338,2
302339,2
302340,2
302341,2
302342,2
302343,2
302344,2
302345,2
302346,2
302347,2
302348,2
302349,2
302350,2
302351,2
302352,2
302353,2
302354,2
302355,2
302356,2
302357,2
302358,2
302359,2
302360,2
302361,2
302362,2
302363,2
302364,2
302365,2
302366,2
302367,2
302368,2
302369,2
302370,2
302371,2
302372,2
302373,2
302374,2
302375,2
302376,2
302377,2
302378,2
302379,2
302380,2
302381,2
302382,2
302383,2
302384,2
302385,2
302386,2
302387,2
302388,2
302389,2
302390,2
302391,2
302392,2
302393,2
302394,2
302395,2
302396,2
302397,2
302398,2
302399,2
302400,2
302401,2
302402,2
302403,2
302404,2
302405,2
302406,2
302407,2
302408,2
302409,2
302410,2
302411,2
302412,2
302413,2
302414,2
302415,2
302416,2
302417,2
302418,2
302419,2
302420,2
302421,2
302422,2
302423,2
302424,2
302425,2
302426,2
302427,2
302428,2
302429,2
302430,2
302431,2
302432,2
302433,2
302434,2
302435,2
302436,2
302437,2
302438,2
302439,2
302440,2
302441,2
302442,2
302443,2
302444,2
302445,2
302446,2
302447,2
302448,2
302449,2
302450,2
302451,2
302452,2
302453,2
302454,2
302455,2
302456,2
302457,2
302458,2
302459,2
302460,2
302461,2
302462,2
302463,2
302464,2
302465,2
302466,2
302467,2
302468,2
302469,2
302470,2
302471,2
302472,2
302473,2
302474,2
302475,2
302476,2
302477,2
302478,2
302479,2
302480,2
302481,2
302482,2
302483,2
302484,2
302485,2
302486,2
302487,2
302488,2
302489,2
302490,2
302491,2
302492,2
302493,2
302494,2
302495,2
302496,2
302497,2
302498,2
302499,2
302500,2
302501,2
302502,2
302503,2
302504,2
302505,2
302506,2
302507,2
302508,2
302509,2
302510,2
302511,2
302512,2
302513,2
302514,2
302515,2
302516,2
302517,2
302518,2
302519,2
302520,2
302521,2
302522,2
302523,2
302524,2
302525,2
302526,2
302527,2
302528,2
302529,2
302530,2
302531,2
302532,2
302533,2
302534,2
302535,2
302536,2
302537,2
302538,2
302539,2
302540,2
302541,2
302542,2
302543,2
302544,2
302545,2
302546,2
302547,2
302548,2
302549,2
302550,2
302551,2
302552,2
302553,2
302554,2
302555,2
302556,2
302557,2
302558,2
302559,2
302560,2
302561,2
302562,2
302563,2
302564,2
302565,2
302566,2
302567,2
302568,2
302569,2
302570,2
302571,2
302572,2
302573,2
302574,2
302575,2
302576,2
302577,2
302578,2
302579,2
302580,2
302581,2
302582,2
302583,2
302584,2
302585,2
302586,2
302587,2
302588,2
302589,2
302590,2
302591,2
302592,2
302593,2
302594,2
302595,2
302596,2
302597,2
302598,2
302599,2
302600,2
302601,2
302602,2
302603,2
302604,2
302605,2
302606,2
302607,2
302608,2
302609,2
302610,2
302611,2
302612,2
302613,2
302614,2
302615,2
302616,2
302617,2
302618,2
302619,2
302620,2
302621,2
302622,2
302623,2
302624,2
302625,2
302626,2
302627,2
302628,2
302629,2
302630,2
302631,2
302632,2
302633,2
302634,2
302635,2
302636,2
302637,2
302638,2
302639,2
302640,2
302641,2
302642,2
302643,2
302644,2
302645,2
302646,2
302647,2
302648,2
302649,2
302650,2
302651,2
302652,2
302653,2
302654,2
302655,2
302656,2
302657,2
302658,2
302659,2
302660,2
302661,2
302662,2
302663,2
302664,2
302665,2
302666,2
302667,2
302668,2
302669,2
302670,2
302671,2
302672,2
302673,2
302674,2
302675,2
302676,2
302677,2
302678,2
302679,2
302680,2
302681,2
302682,2
302683,2
302684,2
302685,2
302686,2
302687,2
302688,2
302689,2
302690,2
302691,2
302692,2
302693,2
302694,2
302695,2
302696,2
302697,2
302698,2
302699,2
302700,2
302701,2
302702,2
302703,2
302704,2
302705,2
302706,2
302707,2
302708,2
302709,2
302710,2
302711,2
302712,2
302713,2
302714,2
302715,2
302716,2
302717,2
302718,2
302719,2
302720,2
302721,2
302722,2
302723,2
302724,2
302725,2
302726,2
302727,2
302728,2
302729,2
302730,2
302731,2
302732,2
302733,2
302734,2
302735,2
302736,2
302737,2
302738,2
302739,2
302740,2
302741,2
302742,2
302743,2
302744,2
302745,2
302746,2
302747,2
302748,2
302749,2
302750,2
302751,2
302752,2
302753,2
302754,2
302755,2
302756,2
302757,2
302758,2
302759,2
302760,2
302761,2
302762,2
302763,2
302764,2
302765,2
302766,2
302767,2
302768,2
302769,2
302770,2
302771,2
302772,2
302773,2
302774,2
302775,2
302776,2
302777,2
302778,2
302779,2
302780,2
302781,2
302782,2
302783,2
302784,2
302785,2
302786,2
302787,2
302788,2
302789,2
302790,2
302791,2
302792,2
302793,2
302794,2
302795,2
302796,2
302797,2
302798,2
302799,2
302800,2
302801,2
302802,2
302803,2
302804,2
302805,2
302806,2
302807,2
302808,2
302809,2
302810,2
302811,2
302812,2
302813,2
302814,2
302815,2
302816,2
302817,2
302818,2
302819,2
302820,2
302821,2
302822,2
302823,2
302824,2
302825,2
302826,2
302827,2
302828,2
302829,2
302830,2
302831,2
302832,2
302833,2
302834,2
302835,2
302836,2
302837,2
302838,2
302839,2
302840,2
302841,2
302842,2
302843,2
302844,2
302845,2
302846,2
302847,2
302848,2
302849,2
302850,2
302851,2
302852,2
302853,2
302854,2
302855,2
302856,2
302857,2
302858,2
302859,2
302860,2
302861,2
302862,2
302863,2
302864,2
302865,2
302866,2
302867,2
302868,2
302869,2
302870,2
302871,2
302872,2
302873,2
302874,2
302875,2
302876,2
302877,2
302878,2
302879,2
302880,2
302881,2
302882,2
302883,2
302884,2
302885,2
302886,2
302887,2
302888,2
302889,2
302890,2
302891,2
302892,2
302893,2
302894,2
302895,2
302896,2
302897,2
302898,2
302899,2
302900,2
302901,2
302902,2
302903,2
302904,2
302905,2
302906,2
302907,2
302908,2
302909,2
302910,2
302911,2
302912,2
302913,2
302914,2
302915,2
302916,2
302917,2
302918,2
302919,2
302920,2
302921,2
302922,2
302923,2
302924,2
302925,2
302926,2
302927,2
302928,2
302929,2
302930,2
302931,2
302932,2
302933,2
302934,2
302935,2
302936,2
302937,2
302938,2
302939,2
302940,2
302941,2
302942,2
302943,2
302944,2
302945,2
302946,2
302947,2
302948,2
302949,2
302950,2
302951,2
302952,2
302953,2
302954,2
302955,2
302956,2
302957,2
302958,2
